,Longitude,Latitude,Altitude,Time,Speed
588,151.22245894744992,-33.88390735723078,95.19999694824219,2019-06-28 21:05:56+00:00,2.9504157519770873
589,151.2224959116429,-33.88390241190791,95.4000015258789,2019-06-28 21:05:57+00:00,3.127334503320446
590,151.22252541594207,-33.88390735723078,95.5999984741211,2019-06-28 21:05:58+00:00,2.7399312766034924
591,151.2225511483848,-33.883918672800064,95.5999984741211,2019-06-28 21:05:59+00:00,2.8388354485490264
592,151.22257931157947,-33.88393183238804,95.5999984741211,2019-06-28 21:06:00+00:00,2.879822630564691
593,151.22260403819382,-33.88394583016634,95.80000305175781,2019-06-28 21:06:01+00:00,2.5594040727783223
594,151.222628261894,-33.88395186513662,96.0,2019-06-28 21:06:02+00:00,2.2767065970525433
595,151.22264980338514,-33.883960247039795,96.19999694824219,2019-06-28 21:06:03+00:00,2.509924860370376
596,151.2226800620556,-33.88396292924881,96.19999694824219,2019-06-28 21:06:04+00:00,2.8515731284118324
597,151.22271040454507,-33.883968126028776,96.5999984741211,2019-06-28 21:06:05+00:00,2.8260915608077726
598,151.22273705899715,-33.88397919014096,96.80000305175781,2019-06-28 21:06:06+00:00,2.726351786994159
599,151.22276161797345,-33.88399167917669,97.19999694824219,2019-06-28 21:06:07+00:00,2.7006308440701843
600,151.222789529711,-33.88399913907051,97.19999694824219,2019-06-28 21:06:08+00:00,2.7804031450787887
601,151.2228175252676,-33.88400928117335,97.5999984741211,2019-06-28 21:06:09+00:00,2.622042250618935
602,151.22284141369164,-33.88401757925749,97.5999984741211,2019-06-28 21:06:10+00:00,2.3359644711927805
603,151.22286337427795,-33.884026715531945,97.80000305175781,2019-06-28 21:06:11+00:00,2.1893178965390048
604,151.2228844128549,-33.88403384014964,97.80000305175781,2019-06-28 21:06:12+00:00,2.138649494233499
605,151.22290587052703,-33.88404171913862,98.0,2019-06-28 21:06:13+00:00,2.0430589505175476
606,151.2229234725237,-33.884050687775016,98.0,2019-06-28 21:06:14+00:00,2.055499530052047
607,151.22294166125357,-33.884063344448805,98.19999694824219,2019-06-28 21:06:15+00:00,2.138677338846146
608,151.22296093963087,-33.88407289981842,98.19999694824219,2019-06-28 21:06:16+00:00,2.4327241897290146
609,151.22298415750265,-33.884088825434446,98.4000015258789,2019-06-28 21:06:17+00:00,2.8172485694690166
610,151.22300838120282,-33.88410458341241,98.4000015258789,2019-06-28 21:06:18+00:00,2.629815293599804
611,151.22302782721817,-33.884119084104896,98.4000015258789,2019-06-28 21:06:19+00:00,2.4400991526859634
612,151.22304643504322,-33.88413484208286,98.5999984741211,2019-06-28 21:06:20+00:00,2.5505092223735804
613,151.22307342477143,-33.88414230197668,98.80000305175781,2019-06-28 21:06:21+00:00,2.4969977571061044
614,151.2230950500816,-33.88415294699371,99.19999694824219,2019-06-28 21:06:22+00:00,2.392852904203225
615,151.22311659157276,-33.884165436029434,99.19999694824219,2019-06-28 21:06:23+00:00,2.697772374929576
616,151.22314827516675,-33.884169375523925,99.4000015258789,2019-06-28 21:06:24+00:00,2.94950763681062
617,151.22317710891366,-33.88418035581708,99.4000015258789,2019-06-28 21:06:25+00:00,2.8145268448068492
618,151.2232004944235,-33.884194856509566,99.4000015258789,2019-06-28 21:06:26+00:00,2.648122113666986
619,151.2232274003327,-33.884201645851135,99.4000015258789,2019-06-28 21:06:27+00:00,2.669505641156821
620,151.22325472533703,-33.88421103358269,99.5999984741211,2019-06-28 21:06:28+00:00,2.7612912222041888
621,151.2232813797891,-33.88422251679003,99.80000305175781,2019-06-28 21:06:29+00:00,2.974692918241249
